Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s)
12400,"1067751,99186","05-21-2018 00:36:23,377","840,0024",14,102,"1,50006294250488","3,60553646087647","0,349975526332855","0,00002091661","1,20510733127594","0,00004177422",,,"0,000179290771484375",
12401,"1067871,99076","05-21-2018 00:38:23,376","960,0013",14,102,"1,50004196166992","3,62283039093018","0,399972259998322","0,00002091661","1,38579678535461","0,00004177422",,,"0,000159263610839844",
12402,"1067991,99306","05-21-2018 00:40:23,378","1080,0036",14,102,"1,50004577636719","3,64335441589355","0,449970573186874","0,00002091661","1,56743013858795","0,00004177422",,,"0,000180244445800781",
12403,"1068111,99036","05-21-2018 00:42:23,376","1200,0009",14,102,"1,50003623962402","3,66590785980225","0,499971121549606","0,00002091661","1,75016736984253","0,00004177422",,,"0,000186920166015625",
12404,"1068231,99216","05-21-2018 00:44:23,377","1320,0027",14,102,"1,50003242492676","3,68745708465576","0,549969375133514","0,00002091661","1,93399608135223","0,00004177422",,,"0,000210762023925781",
12405,"1068351,99396","05-21-2018 00:46:23,379","1440,0045",14,102,"1,50004577636719","3,7071533203125","0,599966049194336","0,00002091661","2,11886596679688","0,00004177422",,,"0,000135421752929688",
12406,"1068471,99086","05-21-2018 00:48:23,376","1560,0014",14,102,"1,50004005432129","3,72316551208496","0,649965167045593","0,00002091661","2,30463099479675","0,00004177422",,,"0,000112533569335938",
12407,"1068591,98956","05-21-2018 00:50:23,375","1680,0001",14,102,"1,50007057189941","3,7360372543335","0,699964940547943","0,00002091661","2,49112367630005","0,00004177422",,,"8,29696655273438E-05",
12408,"1068711,99286","05-21-2018 00:52:23,378","1800,0034",14,102,"1,50000953674316","3,74734592437744","0,749965131282806","0,00002091661","2,67821002006531","0,00004177422",,,"6,4849853515625E-05",
12409,"1068831,99306","05-21-2018 00:54:23,378","1920,0036",14,102,"1,50006866455078","3,75886058807373","0,799963533878326","0,00002091661","2,86585688591003","0,00004177422",,,"0,0001220703125",
12410,"1068951,99066","05-21-2018 00:56:23,376","2040,0012",14,102,"1,50001525878906","3,77114391326904","0,84996235370636","0,00002091661","3,05409860610962","0,00004177422",,,"7,91549682617188E-05",
12411,"1069071,98956","05-21-2018 00:58:23,375","2160,0001",14,102,"1,50005340576172","3,78445625305176","0,899955987930298","0,00002091661","3,24295926094055","0,00004177422",,,"0,00014495849609375",
12412,"1069191,98946","05-21-2018 01:00:23,375",2280,14,102,"1,50001907348633","3,79898548126221","0,949956893920898","0,00002091661","3,43254280090332","0,00004177422",,,"0,000123023986816406",
12413,"1069311,99086","05-21-2018 01:02:23,376","2400,0014",14,102,"1,50005340576172","3,81497287750244","0,999951481819153","0,00002091661","3,62286424636841","0,00004177422",,,"0,000144004821777344",
12414,"1069431,99126","05-21-2018 01:04:23,376","2520,0018",14,102,"1,50006866455078","3,83236312866211","1,04995048046112","0,00002091661","3,81403827667236","0,00004177422",,,"0,000161170959472656",
12415,"1069551,98956","05-21-2018 01:06:23,375","2640,0001",14,102,"1,50006103515625","3,85108757019043","1,09994339942932","0,00002091661","4,00609445571899","0,00004177422",,,"0,000136375427246094",
12416,"1069671,99046","05-21-2018 01:08:23,376","2760,001",14,102,"1,50005722045898","3,87074184417725","1,14994359016418","0,00002091661","4,19913816452026","0,00004177422",,,"0,000178337097167969",
12417,"1069791,98996","05-21-2018 01:10:23,375","2880,0005",14,102,"1,50004768371582","3,89068031311035","1,19993984699249","0,00002091661","4,39315748214722","0,00004177422",,,"0,000172615051269531",
12418,"1069911,99226","05-21-2018 01:12:23,377","3000,0028",14,102,"1,50009346008301","3,91049385070801","1,24993884563446","0,00002091661","4,58818435668945","0,00004177422",,,"0,000164985656738281",
12419,"1070031,99356","05-21-2018 01:14:23,379","3120,0041",14,102,"1,5001277923584","3,92961120605469","1,29993486404419","0,00002091661","4,78417587280273","0,00004177422",,,"0,000145912170410156",
12420,"1070151,99096","05-21-2018 01:16:23,376","3240,0015",14,102,"1,50006866455078","3,94772720336914","1,34993350505829","0,00002091661","4,98110866546631","0,00004177422",,,"0,000132560729980469",
12421,"1070271,98996","05-21-2018 01:18:23,375","3360,0005",14,102,"1,50006294250488","3,96482276916504","1,39993667602539","0,00002091661","5,17893838882446","0,00004177422",,,"0,000135421752929688",
12422,"1070391,99136","05-21-2018 01:20:23,377","3480,0019",14,102,"1,50006675720215","3,98127269744873","1,44993531703949","0,00002091661","5,37758731842041","0,00004177422",,,"0,000157356262207031",
12423,"1070511,99126","05-21-2018 01:22:23,376","3600,0018",14,102,"1,50006484985352","3,99711132049561","1,49993419647217","0,00002091661","5,57704448699951","0,00004177422",,,"0,000153541564941406",
12424,"1070631,98956","05-21-2018 01:24:23,375","3720,0001",14,102,"1,50008583068848","4,01229763031006","1,54993033409119","0,00002091661","5,77726793289185","0,00004177422",,,"0,000133514404296875",
12425,"1070751,99106","05-21-2018 01:26:23,376","3840,0016",14,102,"1,50003051757813","4,02714824676514","1,59993147850037","0,00002091661","5,97825908660889","0,00004177422",,,"0,000143051147460938",
12426,"1070871,99246","05-21-2018 01:28:23,378","3960,003",14,102,"1,50000953674316","4,04216289520264","1,64992928504944","0,00002091661","6,17998123168945","0,00004177422",,,"0,000123977661132813",
12427,"1070991,98966","05-21-2018 01:30:23,375","4080,0002",14,102,"1,5000057220459","4,05801963806152","1,69992482662201","0,00002091661","6,3824634552002","0,00004177422",,,"0,000150680541992188",
12428,"1071111,99336","05-21-2018 01:32:23,378","4200,0039",14,102,"1,50000762939453","4,07504844665527","1,74992573261261","0,00002091661","6,58578824996948","0,00004177422",,,"0,000142097473144531",
12429,"1071231,99016","05-21-2018 01:34:23,375","4320,0007",14,102,"1,5","4,09350681304932","1,79991972446442","0,00002091661","6,78997230529785","0,00004177422",,,"0,000132560729980469",
12430,"1071351,99216","05-21-2018 01:36:23,377","4440,0027",14,102,"1,50000953674316","4,11328887939453","1,84992170333862","0,00002091661","6,99514675140381","0,00004177422",,,"0,000156402587890625",
12431,"1071471,99036","05-21-2018 01:38:23,376","4560,0009",14,102,"1,50002098083496","4,13400936126709","1,89991927146912","0,00002091661","7,20131683349609","0,00004177422",,,"0,00020599365234375",
12432,"1071591,99276","05-21-2018 01:40:23,378","4680,0033",14,102,"1,50003814697266","4,15478134155273","1,94991660118103","0,00002091661","7,40852642059326","0,00004177422",,,"0,000202178955078125",
12433,"1071711,99236","05-21-2018 01:42:23,377","4800,0029",14,102,"1,50005149841309","4,17456245422363","1,99991917610168","0,00002091661","7,6167778968811","0,00004177422",,,"0,000140190124511719",
12434,"1071831,99456","05-21-2018 01:44:23,380","4920,0051",14,102,"1,50006103515625","4,19198703765869","2,04991817474365","0,00002091661","7,82595300674439","0,00004177422",,,"8,86917114257813E-05",
12435,"1071899,37616","05-21-2018 01:45:30,761","4987,3867",14,102,"1,50006484985352","4,20000267028809","2,07799434661865","0,00002091661","7,943763256073","0,00004177422",,,"4,72012829422831E-05",
12436,"1072019,344996","05-21-2018 01:47:30,784","120,0004",15,102,"1,37201118469238","4,20033740997314","2,12570595741272","0,00002091661","8,14416885375977","0,00004177422",,,"-2,6702880859375E-05",
12437,"1072139,348096","05-21-2018 01:49:30,787","240,0035",15,102,"1,28390502929688","4,20029163360596","2,16993069648743","0,00002091661","8,32992649078369","0,00004177422",,,"-1,71661376953125E-05",
12438,"1072259,345696","05-21-2018 01:51:30,784","360,0011",15,102,"1,20520973205566","4,20035171508789","2,21141648292542","0,00002091661","8,50417995452881","0,00004177422",,,"2,57492065429688E-05",
12439,"1072379,348296","05-21-2018 01:53:30,787","480,0037",15,102,"1,12631416320801","4,20030879974365","2,25028347969055","0,00002091661","8,66743469238281","0,00004177422",,,"7,62939453125E-06",
12440,"1072499,347396","05-21-2018 01:55:30,786","600,0028",15,102,"1,04449653625488","4,20027160644531","2,2864785194397","0,00002091661","8,81946468353272","0,00004177422",,,"-9,82284545898438E-05",
12441,"1072619,347196","05-21-2018 01:57:30,786","720,0026",15,102,"0,95892333984375","4,20030212402344","2,31988477706909","0,00002091661","8,95978355407715","0,00004177422",,,"-1,71661376953125E-05",
12442,"1072739,344896","05-21-2018 01:59:30,784","840,0003",15,102,"0,869043350219727","4,20031452178955","2,35036826133728","0,00002091661","9,08782291412354","0,00004177422",,,"5,7220458984375E-06",
12443,"1072859,345896","05-21-2018 02:01:30,785","960,0013",15,102,"0,777217864990234","4,20035076141357","2,37780976295471","0,00002091661","9,20308685302734","0,00004177422",,,"2,288818359375E-05",
12444,"1072979,346696","05-21-2018 02:03:30,785","1080,0021",15,102,"0,685184478759766","4,20035743713379","2,40216970443726","0,00002091661","9,30540561676025","0,00004177422",,,"2,76565551757813E-05",
12445,"1073099,346496","05-21-2018 02:05:30,785","1200,0019",15,102,"0,595060348510742","4,20031833648682","2,42349338531494","0,00002091661","9,3949728012085","0,00004177422",,,"-1,9073486328125E-05",
12446,"1073219,346996","05-21-2018 02:07:30,786","1320,0024",15,102,"0,511415481567383","4,20026302337647","2,44192218780518","0,00002091661","9,47238063812256","0,00004177422",,,"-1,04904174804688E-05",
12447,"1073339,349196","05-21-2018 02:09:30,788","1440,0046",15,102,"0,435224533081055","4,20030212402344","2,45767736434937","0,00002091661","9,53855705261231","0,00004177422",,,"9,5367431640625E-07",
12448,"1073459,344996","05-21-2018 02:11:30,784","1560,0004",15,102,"0,366966247558594","4,2002592086792","2,47103953361511","0,00002091661","9,59468269348145","0,00004177422",,,"-9,05990600585938E-05",
12449,"1073579,347196","05-21-2018 02:13:30,786","1680,0026",15,102,"0,309633255004883","4,20026874542236","2,48230624198914","0,00002091661","9,64200592041016","0,00004177422",,,"-0,0000762939453125",
12450,"1073699,346796","05-21-2018 02:15:30,785","1800,0022",15,102,"0,260093688964844","4,20028209686279","2,49177408218384","0,00002091661","9,6817741394043","0,00004177422",,,"-4,67300415039063E-05",
12451,"1073699,351496","05-21-2018 02:15:30,790","1800,0069",15,102,"0,260087966918945","4,20029258728027","2,49177479743958","0,00002091661","9,68177700042725","0,00004177422",,,"-4,6730019094797E-05",
12452,"1074299,358772","05-21-2018 02:25:30,845","600,0025",16,102,0,"4,16455078125","2,49177479743958","0,00002091661","9,68177700042725","0,00004177422",,,"-4,38690185546875E-05",
12453,"1074299,363472","05-21-2018 02:25:30,850","600,0072",16,102,0,"4,16454792022705","2,49177479743958","0,00002091661","9,68177700042725","0,00004177422",,,"-4,38770054522177E-05",
12454,"1074419,470324","05-21-2018 02:27:30,943","120,0008",17,102,"-2,99997615814209","3,880539894104","2,49177479743958","0,1000044","9,68177700042725","0,3899807",,,"-0,000247955322265625",
12455,"1074539,471324","05-21-2018 02:29:30,944","240,0018",17,102,"-2,99994850158691","3,86292839050293","2,49177479743958","0,2000061","9,68177700042725","0,7771149",,,"-0,000130653381347656",
12456,"1074659,470224","05-21-2018 02:31:30,943","360,0007",17,102,"-2,99996566772461","3,84531497955322","2,49177479743958","0,2999934","9,68177700042725","1,162515",,,"-0,000231742858886719",
12457,"1074779,472224","05-21-2018 02:33:30,945","480,0027",17,102,"-2,99995517730713","3,82112979888916","2,49177479743958","0,3999932","9,68177700042725","1,545907",,,"-0,000264167785644531",
12458,"1074899,472024","05-21-2018 02:35:30,944","600,0025",17,102,"-2,99994659423828","3,78889274597168","2,49177479743958","0,4999877","9,68177700042725","1,926448",,,"-0,000281333923339844",
12459,"1075019,471824","05-21-2018 02:37:30,944","720,0023",17,102,"-2,99992561340332","3,75235271453857","2,49177479743958","0,5999784","9,68177700042725","2,303488",,,"-0,000303268432617188",
12460,"1075139,470724","05-21-2018 02:39:30,943","840,0012",17,102,"-2,99994850158691","3,71697330474854","2,49177479743958","0,6999654","9,68177700042725","2,676876",,,"-0,000321388244628906",
12461,"1075259,469824","05-21-2018 02:41:30,942","960,0003",17,102,"-2,99995899200439","3,68527793884277","2,49177479743958","0,7999595","9,68177700042725","3,046937",,,"-0,00023651123046875",
12462,"1075379,471224","05-21-2018 02:43:30,944","1080,0017",17,102,"-2,9999532699585","3,65561389923096","2,49177479743958","0,8999557","9,68177700042725","3,413963",,,"-0,000238418579101563",
12463,"1075499,470124","05-21-2018 02:45:30,943","1200,0006",17,102,"-2,99992942810059","3,62477397918701","2,49177479743958","0,9999387","9,68177700042725","3,777941",,,"-0,000265121459960938",
12464,"1075619,470724","05-21-2018 02:47:30,943","1320,0012",17,102,"-2,99993228912354","3,59057807922363","2,49177479743958","1,099942","9,68177700042725","4,138753",,,"-0,000304222106933594",
12465,"1075739,473124","05-21-2018 02:49:30,946","1440,0036",17,102,"-2,9999828338623","3,55295181274414","2,49177479743958","1,199938","9,68177700042725","4,495937",,,"-0,000331878662109375",
12466,"1075859,469724","05-21-2018 02:51:30,942","1560,0002",17,102,"-3,00000381469727","3,51322269439697","2,49177479743958","1,299923","9,68177700042725","4,849204",,,"-0,00034332275390625",
12467,"1075979,470224","05-21-2018 02:53:30,943","1680,0007",17,102,"-2,99995136260986","3,47433948516846","2,49177479743958","1,399921","9,68177700042725","5,198554",,,"-0,000344276428222656",
12468,"1076099,474024","05-21-2018 02:55:30,947","1800,0045",17,102,"-2,99997234344482","3,43952369689941","2,49177479743958","1,499913","9,68177700042725","5,544181",,,"-0,000308990478515625",
12469,"1076219,473824","05-21-2018 02:57:30,946","1920,0043",17,102,"-2,99996757507324","3,40915107727051","2,49177479743958","1,599913","9,68177700042725","5,886584",,,"-0,000238418579101563",
12470,"1076339,469624","05-21-2018 02:59:30,942","2040,0001",17,102,"-2,99996757507324","3,38149070739746","2,49177479743958","1,6999","9,68177700042725","6,226061",,,"-0,000253677368164063",
12471,"1076459,471024","05-21-2018 03:01:30,943","2160,0015",17,102,"-2,99994468688965","3,3544807434082","2,49177479743958","1,799901","9,68177700042725","6,562869",,,"-0,000255584716796875",
12472,"1076579,472624","05-21-2018 03:03:30,945","2280,0031",17,102,"-2,99998664855957","3,32527542114258","2,49177479743958","1,899894","9,68177700042725","6,896866",,,"-0,00025177001953125",
12473,"1076699,471624","05-21-2018 03:05:30,944","2400,0021",17,102,"-3,00000953674316","3,29320049285889","2,49177479743958","1,999878","9,68177700042725","7,227739",,,"-0,000261306762695313",
12474,"1076819,470324","05-21-2018 03:07:30,943","2520,0008",17,102,"-2,99997615814209","3,25851726531982","2,49177479743958","2,099875","9,68177700042725","7,555386",,,"-0,000349998474121094",
12475,"1076939,472724","05-21-2018 03:09:30,945","2640,0032",17,102,"-2,9999885559082","3,21186447143555","2,49177479743958","2,199878","9,68177700042725","7,879048",,,"-0,000457763671875",
12476,"1077059,470024","05-21-2018 03:11:30,942","2760,0005",17,102,"-2,99998664855957","3,12100410461426","2,49177479743958","2,299865","9,68177700042725","8,19644",,,"-0,00125789642333984",
12477,"1077179,473024","05-21-2018 03:13:30,945","2880,0035",17,102,"-2,99999332427979","2,91816234588623","2,49177479743958","2,399855","9,68177700042725","8,499175",,,"-0,00217628479003906",
12478,"1077287,755624","05-21-2018 03:15:19,228","2988,2861",17,102,"-3,00000762939453","1,99965286254883","2,49177479743958","2,490085","9,68177700042725","8,740119",,,"-0,000161364132461903",
12479,"1077287,848888","05-21-2018 03:15:19,243","0,0034",18,103,"-3,00033569335938","1,99760341644287",0,"0,000002166908",0,"0,000004328624",,,"-0,000161081291137487",
12480,"1077407,848188","05-21-2018 03:17:19,268","120,0027",14,103,"1,50003242492676","3,24746608734131","0,0499920584261417","0,00002724963","0,151258483529091","0,000054424",,,"0,00207233428955078",
12481,"1077527,845988","05-21-2018 03:19:19,266","240,0005",14,103,"1,50003242492676","3,41792297363281","0,0999881997704506","0,00002724963","0,318351298570633","0,000054424",,,"0,00103378295898438",
12482,"1077647,845688","05-21-2018 03:21:19,265","360,0002",14,103,"1,50002670288086","3,50375938415527","0,149982437491417","0,00002724963","0,491652280092239","0,000054424",,,"0,000554084777832031",
